Shutdown_Number,Shutdown_Start,Recovery_Timestamp,Shutdown_Category,Tag_Full,Area,Instrumentation_Location,Instrumentation_Type_,Instrumentation_Data_Type,Role,Instrumentation_Description,raw_1h_run_frac,percentile_1h_run_frac,raw_1h_stop_frac,percentile_1h_stop_frac,raw_1h_bad_frac,percentile_1h_bad_frac,raw_1h_other_frac,percentile_1h_other_frac,count_1h,raw_3h_run_frac,percentile_3h_run_frac,raw_3h_stop_frac,percentile_3h_stop_frac,raw_3h_bad_frac,percentile_3h_bad_frac,raw_3h_other_frac,percentile_3h_other_frac,count_3h,raw_6h_run_frac,percentile_6h_run_frac,raw_6h_stop_frac,percentile_6h_stop_frac,raw_6h_bad_frac,percentile_6h_bad_frac,raw_6h_other_frac,percentile_6h_other_frac,count_6h,raw_12h_run_frac,percentile_12h_run_frac,raw_12h_stop_frac,percentile_12h_stop_frac,raw_12h_bad_frac,percentile_12h_bad_frac,raw_12h_other_frac,percentile_12h_other_frac,count_12h,raw_24h_run_frac,percentile_24h_run_frac,raw_24h_stop_frac,percentile_24h_stop_frac,raw_24h_bad_frac,percentile_24h_bad_frac,raw_24h_other_frac,percentile_24h_other_frac,count_24h,raw_48h_run_frac,percentile_48h_run_frac,raw_48h_stop_frac,percentile_48h_stop_frac,raw_48h_bad_frac,percentile_48h_bad_frac,raw_48h_other_frac,percentile_48h_other_frac,count_48h,raw_1w_run_frac,percentile_1w_run_frac,raw_1w_stop_frac,percentile_1w_stop_frac,raw_1w_bad_frac,percentile_1w_bad_frac,raw_1w_other_frac,percentile_1w_other_frac,count_1w,raw_2w_run_frac,percentile_2w_run_frac,raw_2w_stop_frac,percentile_2w_stop_frac,raw_2w_bad_frac,percentile_2w_bad_frac,raw_2w_other_frac,percentile_2w_other_frac,count_2w,raw_1m_run_frac,percentile_1m_run_frac,raw_1m_stop_frac,percentile_1m_stop_frac,raw_1m_bad_frac,percentile_1m_bad_frac,raw_1m_other_frac,percentile_1m_other_frac,count_1m
217,2024-05-14T22:50:00.000Z,2024-05-14T23:40:00.000Z,<1Hr,CH-DRYER_A:P1826.STAIND,CH-DRYER_A,P-1826,P,STAIND,Equipment status,PUMP P1836,0.0,p0500-p0750,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,6,0.0,p0250-p0500,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,18,0.0,p0100-p0250,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,36,0.027777777777777776,p0250-p0500,0.9722222222222222,p0250-p0500,0.0,p0990-p0995,0.0,p0990-p0995,72,0.020833333333333332,p0100-p0250,0.9791666666666666,p0250-p0500,0.0,p0990-p0995,0.0,p0990-p0995,144,0.020833333333333332,p0100-p0250,0.9791666666666666,p0250-p0500,0.0,p0990-p0995,0.0,p0990-p0995,288,0.02976190476190476,p0250-p0500,0.9702380952380952,p0100-p0250,0.0,p0990-p0995,0.0,p0990-p0995,1008,0.03303143313798615,p0250-p0500,0.9669685668620138,p0100-p0250,0.0,p0990-p0995,0.0,p0990-p0995,1877,0.03303143313798615,p0250-p0500,0.9669685668620138,p0100-p0250,0.0,p0990-p0995,0.0,p0990-p0995,1877
217,2024-05-14T22:50:00.000Z,2024-05-14T23:40:00.000Z,<1Hr,CH-DRYER_A:RV1828.STAIND,CH-DRYER_A,RV-1828,RV,STAIND,Equipment status,DRUM OUTLET CONVEYOR AIRLOCK,1.0,p0990-p0995,0.0,p0975-p0990,0.0,p0990-p0995,0.0,p0990-p0995,6,1.0,p0990-p0995,0.0,p0950-p0975,0.0,p0990-p0995,0.0,p0990-p0995,18,1.0,p0990-p0995,0.0,p0950-p0975,0.0,p0990-p0995,0.0,p0990-p0995,36,1.0,p0990-p0995,0.0,p0900-p0950,0.0,p0990-p0995,0.0,p0990-p0995,72,1.0,p0990-p0995,0.0,p0750-p0900,0.0,p0990-p0995,0.0,p0990-p0995,144,1.0,p0990-p0995,0.0,p0500-p0750,0.0,p0990-p0995,0.0,p0990-p0995,288,1.0,p0990-p0995,0.0,p0250-p0500,0.0,p0990-p0995,0.0,p0990-p0995,1008,0.9941395844432606,p0050-p0100,0.005860415556739478,p0500-p0750,0.0,p0990-p0995,0.0,p0990-p0995,1877,0.9941395844432606,p0025-p0050,0.005860415556739478,p0750-p0900,0.0,p0990-p0995,0.0,p0990-p0995,1877
217,2024-05-14T22:50:00.000Z,2024-05-14T23:40:00.000Z,<1Hr,CH-DRYER_A:XV18142.STAIND,CH-DRYER_A,XV-18142,XV,STAIND,Status,PARTICULATE INDICATION,0.0,p0990-p0995,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,6,0.0,p0990-p0995,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,18,0.0,p0975-p0990,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,36,0.0,p0950-p0975,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,72,0.0,p0950-p0975,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,144,0.0,p0900-p0950,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,288,0.0,p0500-p0750,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,1008,0.0,p0500-p0750,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,1877,0.0,p0250-p0500,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,1877
217,2024-05-14T22:50:00.000Z,2024-05-14T23:40:00.000Z,<1Hr,CH-DRYER_D:CV1803D.STAIND,CH-DRYER_D,CV-1803D,CV,STAIND,Equipment status,INFEED CONVEYOR,1.0,p0990-p0995,0.0,p0900-p0950,0.0,p0990-p0995,0.0,p0750-p0900,6,1.0,p0990-p0995,0.0,p0900-p0950,0.0,p0990-p0995,0.0,p0750-p0900,18,0.75,p0025-p0050,0.25,p0900-p0950,0.0,p0990-p0995,0.0,p0750-p0900,36,0.875,p0025-p0050,0.125,p0900-p0950,0.0,p0990-p0995,0.0,p0750-p0900,72,0.9375,p0050-p0100,0.0625,p0750-p0900,0.0,p0990-p0995,0.0,p0750-p0900,144,0.96875,p0050-p0100,0.03125,p0750-p0900,0.0,p0990-p0995,0.0,p0750-p0900,288,0.9910714285714286,p0100-p0250,0.008928571428571428,p0250-p0500,0.0,p0990-p0995,0.0,p0500-p0750,1008,0.8742674480554076,p0050-p0100,0.12573255194459243,p0900-p0950,0.0,p0990-p0995,0.0,p0500-p0750,1877,0.8742674480554076,p0050-p0100,0.12573255194459243,p0950-p0975,0.0,p0990-p0995,0.0,p0250-p0500,1877
217,2024-05-14T22:50:00.000Z,2024-05-14T23:40:00.000Z,<1Hr,CH-DRYER_D:P1803D.STAIND,CH-DRYER_D,P-1803D,P,STAIND,Equipment status,CV1828 CURRENT INDICATION,1.0,p0990-p0995,0.0,p0950-p0975,0.0,p0990-p0995,0.0,p0990-p0995,6,1.0,p0990-p0995,0.0,p0950-p0975,0.0,p0990-p0995,0.0,p0990-p0995,18,1.0,p0990-p0995,0.0,p0900-p0950,0.0,p0990-p0995,0.0,p0990-p0995,36,1.0,p0990-p0995,0.0,p0900-p0950,0.0,p0990-p0995,0.0,p0990-p0995,72,1.0,p0990-p0995,0.0,p0900-p0950,0.0,p0990-p0995,0.0,p0990-p0995,144,1.0,p0990-p0995,0.0,p0750-p0900,0.0,p0990-p0995,0.0,p0990-p0995,288,1.0,p0990-p0995,0.0,p0500-p0750,0.0,p0990-p0995,0.0,p0950-p0975,1008,0.9781566329248801,p0050-p0100,0.02184336707511987,p0500-p0750,0.0,p0990-p0995,0.0,p0900-p0950,1877,0.9781566329248801,p0050-p0100,0.02184336707511987,p0500-p0750,0.0,p0990-p0995,0.0,p0750-p0900,1877
217,2024-05-14T22:50:00.000Z,2024-05-14T23:40:00.000Z,<1Hr,CH-DRYER_D_CY:CV1812D.STAIND,CH-DRYER_D_CY,CV-1812D,CV,STAIND,Equipment status,DRYER EXH TEMP DOSING BIN,1.0,p0990-p0995,0.0,p0900-p0950,0.0,p0990-p0995,0.0,p0750-p0900,6,1.0,p0990-p0995,0.0,p0900-p0950,0.0,p0990-p0995,0.0,p0750-p0900,18,0.75,p0025-p0050,0.25,p0900-p0950,0.0,p0990-p0995,0.0,p0750-p0900,36,0.875,p0025-p0050,0.125,p0900-p0950,0.0,p0990-p0995,0.0,p0750-p0900,72,0.9375,p0050-p0100,0.0625,p0750-p0900,0.0,p0990-p0995,0.0,p0750-p0900,144,0.96875,p0050-p0100,0.03125,p0500-p0750,0.0,p0990-p0995,0.0,p0750-p0900,288,0.9910714285714286,p0100-p0250,0.008928571428571428,p0250-p0500,0.0,p0990-p0995,0.0,p0750-p0900,1008,0.8737346830047948,p0050-p0100,0.1262653169952051,p0750-p0900,0.0,p0990-p0995,0.0,p0750-p0900,1877,0.8737346830047948,p0025-p0050,0.1262653169952051,p0950-p0975,0.0,p0990-p0995,0.0,p0750-p0900,1877
217,2024-05-14T22:50:00.000Z,2024-05-14T23:40:00.000Z,<1Hr,CH-DRYER_D_SCBR:P1804.STAIND,CH-DRYER_D_SCBR,P-1804,P,STAIND,Equipment status,Pump Permissive P1836,1.0,p0990-p0995,0.0,p0950-p0975,0.0,p0990-p0995,0.0,p0990-p0995,6,1.0,p0990-p0995,0.0,p0950-p0975,0.0,p0990-p0995,0.0,p0990-p0995,18,1.0,p0990-p0995,0.0,p0900-p0950,0.0,p0990-p0995,0.0,p0990-p0995,36,1.0,p0990-p0995,0.0,p0900-p0950,0.0,p0990-p0995,0.0,p0990-p0995,72,1.0,p0990-p0995,0.0,p0900-p0950,0.0,p0990-p0995,0.0,p0990-p0995,144,1.0,p0990-p0995,0.0,p0750-p0900,0.0,p0990-p0995,0.0,p0990-p0995,288,1.0,p0990-p0995,0.0,p0500-p0750,0.0,p0990-p0995,0.0,p0950-p0975,1008,0.9776238678742675,p0050-p0100,0.022376132125732553,p0500-p0750,0.0,p0990-p0995,0.0,p0900-p0950,1877,0.9776238678742675,p0050-p0100,0.022376132125732553,p0500-p0750,0.0,p0990-p0995,0.0,p0750-p0900,1877
217,2024-05-14T22:50:00.000Z,2024-05-14T23:40:00.000Z,<1Hr,CH-DR_DECANT701:HV17736.STAIND,CH-DR_DECANT701,HV-17736,HV,STAIND,Status,DRUM DISCHARGE SCREW CVYR,0.0,p0900-p0950,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,6,0.0,p0750-p0900,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,18,0.0,p0500-p0750,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,36,0.0,p0500-p0750,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,72,0.0,p0500-p0750,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,144,0.0,p0250-p0500,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,288,0.0,p0100-p0250,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,1008,0.0,p0050-p0100,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,1877,0.0,p0050-p0100,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,1877
217,2024-05-14T22:50:00.000Z,2024-05-14T23:40:00.000Z,<1Hr,CH-DR_DUSTCOLL:RV1834.STAIND,CH-DR_DUSTCOLL,RV-1834,RV,STAIND,Equipment status,DRUM DR1826 MASTER  START,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,6,1.0,p0990-p0995,0.0,p0975-p0990,0.0,p0990-p0995,0.0,p0990-p0995,18,1.0,p0990-p0995,0.0,p0950-p0975,0.0,p0990-p0995,0.0,p0990-p0995,36,1.0,p0990-p0995,0.0,p0950-p0975,0.0,p0990-p0995,0.0,p0990-p0995,72,1.0,p0990-p0995,0.0,p0900-p0950,0.0,p0990-p0995,0.0,p0990-p0995,144,1.0,p0990-p0995,0.0,p0750-p0900,0.0,p0990-p0995,0.0,p0990-p0995,288,1.0,p0990-p0995,0.0,p0500-p0750,0.0,p0990-p0995,0.0,p0990-p0995,1008,0.9978689397975493,p0050-p0100,0.002131060202450719,p0500-p0750,0.0,p0990-p0995,0.0,p0990-p0995,1877,0.9978689397975493,p0050-p0100,0.002131060202450719,p0500-p0750,0.0,p0990-p0995,0.0,p0990-p0995,1877
217,2024-05-14T22:50:00.000Z,2024-05-14T23:40:00.000Z,<1Hr,CH-DR_UTIL_WTR:P1836.STAIND,CH-DR_UTIL_WTR,P-1836,P,STAIND,Equipment status,DRUM DR1826 MOTOR C AMPERAGE,0.16666666666666666,p0900-p0950,0.8333333333333334,p0025-p0050,0.0,p0990-p0995,0.0,p0990-p0995,6,0.1111111111111111,p0750-p0900,0.8888888888888888,p0025-p0050,0.0,p0990-p0995,0.0,p0990-p0995,18,0.05555555555555555,p0750-p0900,0.9444444444444444,p0025-p0050,0.0,p0990-p0995,0.0,p0990-p0995,36,0.027777777777777776,p0500-p0750,0.9722222222222222,p0050-p0100,0.0,p0990-p0995,0.0,p0990-p0995,72,0.013888888888888888,p0500-p0750,0.9861111111111112,p0050-p0100,0.0,p0990-p0995,0.0,p0990-p0995,144,0.006944444444444444,p0250-p0500,0.9930555555555556,p0100-p0250,0.0,p0990-p0995,0.0,p0990-p0995,288,0.005952380952380952,p0250-p0500,0.9940476190476191,p0100-p0250,0.0,p0990-p0995,0.0,p0950-p0975,1008,0.005327650506126798,p0100-p0250,0.9946723494938732,p0250-p0500,0.0,p0990-p0995,0.0,p0900-p0950,1877,0.005327650506126798,p0100-p0250,0.9946723494938732,p0250-p0500,0.0,p0990-p0995,0.0,p0750-p0900,1877
217,2024-05-14T22:50:00.000Z,2024-05-14T23:40:00.000Z,<1Hr,CH-DR_UTIL_WTR:XV18224.STAIND,CH-DR_UTIL_WTR,XV-18224,XV,STAIND,Equipment status,DRYER A DIFF PRESSURE,0.0,p0990-p0995,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,6,0.0,p0990-p0995,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,18,0.0,p0990-p0995,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,36,0.0,p0990-p0995,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,72,0.0,p0990-p0995,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,144,0.0,p0990-p0995,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,288,0.0,p0990-p0995,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,1008,0.0,p0990-p0995,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,1877,0.0,p0990-p0995,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,1877
217,2024-05-14T22:50:00.000Z,2024-05-14T23:40:00.000Z,<1Hr,CH-DR_WASTE_WTR:P4130.STAIND,CH-DR_WASTE_WTR,P-4130,P,STAIND,Equipment status,AG1602 AMPS TK1602 SYRUP TANK,0.0,p0900-p0950,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0900-p0950,6,0.0,p0750-p0900,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0900-p0950,18,0.0,p0500-p0750,0.9722222222222222,p0050-p0100,0.0,p0990-p0995,0.027777777777777776,p0900-p0950,36,0.0,p0500-p0750,0.9861111111111112,p0100-p0250,0.0,p0990-p0995,0.013888888888888888,p0900-p0950,72,0.006944444444444444,p0500-p0750,0.9861111111111112,p0050-p0100,0.0,p0990-p0995,0.006944444444444444,p0750-p0900,144,0.006944444444444444,p0500-p0750,0.9895833333333334,p0100-p0250,0.0,p0990-p0995,0.003472222222222222,p0750-p0900,288,0.007936507936507936,p0250-p0500,0.9910714285714286,p0100-p0250,0.0,p0990-p0995,9.92063492063492E-4,p0500-p0750,1008,0.005327650506126798,p0250-p0500,0.9941395844432606,p0100-p0250,0.0,p0990-p0995,5.327650506126798E-4,p0250-p0500,1877,0.005327650506126798,p0250-p0500,0.9941395844432606,p0250-p0500,0.0,p0990-p0995,5.327650506126798E-4,p0100-p0250,1877
218,2024-05-15T13:00:00.000Z,2024-05-15T18:40:00.000Z,3-12Hr,CH-DRA_COMB_AIR:XV18121.STAIND,CH-DRA_COMB_AIR,XV-18121,XV,STAIND,Status,HOT GAS RECYCLE TEMPERATURE,0.0,p0990-p0995,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,6,0.0,p0990-p0995,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,18,0.0,p0975-p0990,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,36,0.0,p0950-p0975,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,72,0.0,p0950-p0975,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,144,0.0,p0900-p0950,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,288,0.0,p0500-p0750,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,1008,0.0,p0500-p0750,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,1957,0.0,p0250-p0500,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,1957
218,2024-05-15T13:00:00.000Z,2024-05-15T18:40:00.000Z,3-12Hr,CH-DRA_CYCLNS:CV1831.STAIND,CH-DRA_CYCLNS,CV-1831,CV,STAIND,Equipment status,CYCLONE SCREW CONVEYOR,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,6,1.0,p0990-p0995,0.0,p0975-p0990,0.0,p0990-p0995,0.0,p0990-p0995,18,1.0,p0990-p0995,0.0,p0975-p0990,0.0,p0990-p0995,0.0,p0990-p0995,36,1.0,p0990-p0995,0.0,p0950-p0975,0.0,p0990-p0995,0.0,p0990-p0995,72,1.0,p0990-p0995,0.0,p0900-p0950,0.0,p0990-p0995,0.0,p0990-p0995,144,1.0,p0990-p0995,0.0,p0750-p0900,0.0,p0990-p0995,0.0,p0990-p0995,288,1.0,p0990-p0995,0.0,p0500-p0750,0.0,p0990-p0995,0.0,p0990-p0995,1008,1.0,p0990-p0995,0.0,p0250-p0500,0.0,p0990-p0995,0.0,p0990-p0995,1957,1.0,p0990-p0995,0.0,p0100-p0250,0.0,p0990-p0995,0.0,p0990-p0995,1957
218,2024-05-15T13:00:00.000Z,2024-05-15T18:40:00.000Z,3-12Hr,CH-DRA_FIRE_WTR:XV35405.STAIND,CH-DRA_FIRE_WTR,XV-35405,XV,STAIND,Status,DOSING BIN WEIGHT,0.0,p0990-p0995,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,6,0.0,p0990-p0995,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,18,0.0,p0990-p0995,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,36,0.0,p0990-p0995,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,72,0.0,p0990-p0995,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,144,0.0,p0975-p0990,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,288,0.0,p0900-p0950,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,1008,0.0,p0750-p0900,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,1957,0.0,p0750-p0900,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,1957
218,2024-05-15T13:00:00.000Z,2024-05-15T18:40:00.000Z,3-12Hr,CH-DRYER_A:CV1826A.STAIND,CH-DRYER_A,CV-1826A,CV,STAIND,Equipment status,DOSING BIN SCREW CVYR A,0.8333333333333334,p0010-p0025,0.16666666666666666,p0950-p0975,0.0,p0990-p0995,0.0,p0990-p0995,6,0.9444444444444444,p0010-p0025,0.05555555555555555,p0900-p0950,0.0,p0990-p0995,0.0,p0990-p0995,18,0.9722222222222222,p0025-p0050,0.027777777777777776,p0750-p0900,0.0,p0990-p0995,0.0,p0990-p0995,36,0.8055555555555556,p0010-p0025,0.19444444444444445,p0900-p0950,0.0,p0990-p0995,0.0,p0990-p0995,72,0.6527777777777778,<p0005,0.3472222222222222,p0975-p0990,0.0,p0990-p0995,0.0,p0975-p0990,144,0.8263888888888888,p0005-p0010,0.1736111111111111,p0950-p0975,0.0,p0990-p0995,0.0,p0950-p0975,288,0.9037698412698413,p0010-p0025,0.09623015873015874,p0900-p0950,0.0,p0990-p0995,0.0,p0900-p0950,1008,0.9376596831885539,p0025-p0050,0.06234031681144609,p0750-p0900,0.0,p0990-p0995,0.0,p0750-p0900,1957,0.9376596831885539,p0010-p0025,0.06234031681144609,p0900-p0950,0.0,p0990-p0995,0.0,p0500-p0750,1957
218,2024-05-15T13:00:00.000Z,2024-05-15T18:40:00.000Z,3-12Hr,CH-DRYER_A:DR1826.STAIND,CH-DRYER_A,DR-1826,DR,STAIND,Equipment status,DRUM DR1826 MASTER  START,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,6,1.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,0.0,p0990-p0995,18,1.0,p0990-p0995,0.0,p0975-p0990,0.0,p0990-p0995,0.0,p0990-p0995,36,1.0,p0990-p0995,0.0,p0950-p0975,0.0,p0990-p0995,0.0,p0990-p0995,72,1.0,p0990-p0995,0.0,p0900-p0950,0.0,p0990-p0995,0.0,p0990-p0995,144,1.0,p0990-p0995,0.0,p0900-p0950,0.0,p0990-p0995,0.0,p0990-p0995,288,1.0,p0990-p0995,0.0,p0500-p0750,0.0,p0990-p0995,0.0,p0990-p0995,1008,1.0,p0990-p0995,0.0,p0500-p0750,0.0,p0990-p0995,0.0,p0990-p0995,1957,1.0,p0990-p0995,0.0,p0250-p0500,0.0,p0990-p0995,0.0,p0990-p0995,1957
218,2024-05-15T13:00:00.000Z,2024-05-15T18:40:00.000Z,3-12Hr,CH-DRYER_D:CV1803D.STAIND,CH-DRYER_D,CV-1803D,CV,STAIND,Equipment status,INFEED CONVEYOR,1.0,p0990-p0995,0.0,p0900-p0950,0.0,p0990-p0995,0.0,p0750-p0900,6,1.0,p0990-p0995,0.0,p0900-p0950,0.0,p0990-p0995,0.0,p0750-p0900,18,1.0,p0990-p0995,0.0,p0900-p0950,0.0,p0990-p0995,0.0,p0750-p0900,36,0.5138888888888888,p0025-p0050,0.4861111111111111,p0900-p0950,0.0,p0990-p0995,0.0,p0750-p0900,72,0.6944444444444444,p0025-p0050,0.3055555555555556,p0900-p0950,0.0,p0990-p0995,0.0,p0750-p0900,144,0.8472222222222222,p0050-p0100,0.1527777777777778,p0750-p0900,0.0,p0990-p0995,0.0,p0750-p0900,288,0.9563492063492064,p0050-p0100,0.04365079365079365,p0500-p0750,0.0,p0990-p0995,0.0,p0500-p0750,1008,0.86152273888605,p0050-p0100,0.13847726111394992,p0900-p0950,0.0,p0990-p0995,0.0,p0500-p0750,1957,0.86152273888605,p0025-p0050,0.13847726111394992,p0990-p0995,0.0,p0990-p0995,0.0,p0250-p0500,1957
218,2024-05-15T13:00:00.000Z,2024-05-15T18:40:00.000Z,3-12Hr,CH-DRYER_D:MX1801D.STAIND,CH-DRYER_D,MX-1801D,MX,STAIND,Equipment status,DRUM DR1826 MOTOR D AMPERAGE,1.0,p0990-p0995,0.0,p0900-p0950,0.0,p0990-p0995,0.0,p0750-p0900,6,1.0,p0990-p0995,0.0,p0900-p0950,0.0,p0990-p0995,0.0,p0750-p0900,18,0.9722222222222222,p0025-p0050,0.027777777777777776,p0900-p0950,0.0,p0990-p0995,0.0,p0750-p0900,36,0.4861111111111111,p0025-p0050,0.5138888888888888,p0900-p0950,0.0,p0990-p0995,0.0,p0750-p0900,72,0.6805555555555556,p0025-p0050,0.3194444444444444,p0900-p0950,0.0,p0990-p0995,0.0,p0750-p0900,144,0.8402777777777778,p0050-p0100,0.1597222222222222,p0750-p0900,0.0,p0990-p0995,0.0,p0750-p0900,288,0.9543650793650794,p0050-p0100,0.04563492063492063,p0500-p0750,0.0,p0990-p0995,0.0,p0750-p0900,1008,0.8599897802759325,p0050-p0100,0.14001021972406746,p0750-p0900,0.0,p0990-p0995,0.0,p0750-p0900,1957,0.8599897802759325,p0025-p0050,0.14001021972406746,p0950-p0975,0.0,p0990-p0995,0.0,p0500-p0750,1957
218,2024-05-15T13:00:00.000Z,2024-05-15T18:40:00.000Z,3-12Hr,CH-DRYER_D_BLR:BL1803D.STAIND,CH-DRYER_D_BLR,BL-1803D,BL,STAIND,Equipment status,HOT WATER PRESSURE,1.0,p0990-p0995,0.0,p0900-p0950,0.0,p0990-p0995,0.0,p0750-p0900,6,1.0,p0990-p0995,0.0,p0900-p0950,0.0,p0990-p0995,0.0,p0750-p0900,18,1.0,p0990-p0995,0.0,p0900-p0950,0.0,p0990-p0995,0.0,p0750-p0900,36,1.0,p0990-p0995,0.0,p0900-p0950,0.0,p0990-p0995,0.0,p0750-p0900,72,0.9375,p0050-p0100,0.0625,p0750-p0900,0.0,p0990-p0995,0.0,p0750-p0900,144,0.96875,p0050-p0100,0.03125,p0750-p0900,0.0,p0990-p0995,0.0,p0750-p0900,288,0.9910714285714286,p0100-p0250,0.008928571428571428,p0500-p0750,0.0,p0990-p0995,0.0,p0500-p0750,1008,0.8788962698007153,p0050-p0100,0.004598875830352581,p0250-p0500,0.0,p0990-p0995,0.11650485436893204,p0750-p0900,1957,0.8788962698007153,p0050-p0100,0.004598875830352581,p0100-p0250,0.0,p0990-p0995,0.11650485436893204,p0750-p0900,1957
218,2024-05-15T13:00:00.000Z,2024-05-15T18:40:00.000Z,3-12Hr,CH-DRYER_D_BLR:BL1804D.STAIND,CH-DRYER_D_BLR,BL-1804D,BL,STAIND,Equipment status,CYCLONE INLET PRESSURE,1.0,p0990-p0995,0.0,p0900-p0950,0.0,p0990-p0995,0.0,p0990-p0995,6,1.0,p0990-p0995,0.0,p0900-p0950,0.0,p0990-p0995,0.0,p0990-p0995,18,1.0,p0990-p0995,0.0,p0900-p0950,0.0,p0990-p0995,0.0,p0990-p0995,36,1.0,p0990-p0995,0.0,p0900-p0950,0.0,p0990-p0995,0.0,p0975-p0990,72,0.9375,p0025-p0050,0.0625,p0900-p0950,0.0,p0990-p0995,0.0,p0950-p0975,144,0.96875,p0025-p0050,0.03125,p0750-p0900,0.0,p0990-p0995,0.0,p0950-p0975,288,0.9910714285714286,p0050-p0100,0.008928571428571428,p0500-p0750,0.0,p0990-p0995,0.0,p0750-p0900,1008,0.9744506898313745,p0050-p0100,0.004598875830352581,p0250-p0500,0.0,p0990-p0995,0.020950434338272865,p0900-p0950,1957,0.9744506898313745,p0100-p0250,0.004598875830352581,p0250-p0500,0.0,p0990-p0995,0.020950434338272865,p0900-p0950,1957
